u_id,name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,item_link,created_at
EU9VZ4C5,HP 14s Ryzen 3 Quad Core 4300U - (8 GB/512 GB SSD/Windows 10 Home) 14s-fr0016AU Thin and Light Laptop,53500,53900,0,1431,181,4.4,"['AMD Ryzen 3 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office 2019 and Office 365, HP Smart, HP Documentation, HP SSRM', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-14s-ryzen-3-quad-core-4300u-8-gb-512-gb-ssd-windows-10-home-14s-fr0016au-thin-light-laptop/p/itma78a910d56810?pid=COMG26RVFGZGDE9D&lid=LSTCOMG26RVFGZGDE9DF6DMRA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_37_888&otracker=search&otracker1=search&fm=organic&iid=a1efa217-c652-475d-a6cd-b132c6867a11.COMG26RVFGZGDE9D.SEARCH&ppt=None&ppn=None&ssid=2dgxm3bdkg0000001667495004283&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:22.480061+05:30
S5GZ27AP,DELL XPS 13 Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) 9370 Thin and Light Laptop,122475,139104,11% off,3,0,1.7,"['Intel Core i7 Processor (8th Gen)', '16 GB DDR3 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '33.78 cm (13.3 inch) Display', 'Microsoft Office Home and Student 2016', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-xps-13-core-i7-8th-gen-16-gb-512-gb-ssd-windows-10-home-9370-thin-light-laptop/p/itmf7f3fpcwcmgg3?pid=COMF7AQAY7FVCX5Z&lid=LSTCOMF7AQAY7FVCX5ZXCACBN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_38_891&otracker=search&otracker1=search&fm=organic&iid=46668f8d-e52b-4bca-bb22-f1bb49de4760.COMF7AQAY7FVCX5Z.SEARCH&ppt=None&ppn=None&ssid=gyve86ec4g0000001667495013142&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:23.924553+05:30
X0L5PDTT,DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10) Inspiron 5410 2 in 1 Laptop,74990,82300,8% off,45,5,4.4,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', 'Microsoft Office Home and Student 2019', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-5410-2-1-laptop/p/itmabf4d49fac452?pid=COMG2GXQVH2BFA4A&lid=LSTCOMG2GXQVH2BFA4ABUNSJ5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_38_901&otracker=search&otracker1=search&fm=organic&iid=46668f8d-e52b-4bca-bb22-f1bb49de4760.COMG2GXQVH2BFA4A.SEARCH&ppt=None&ppn=None&ssid=gyve86ec4g0000001667495013142&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:26.330797+05:30
Y5GEWOBV,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5518 Thin and Li...,74985,82990,9% off,8,0,3.9,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home and Student 2019', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-2-graphics-5518-thin-light-laptop/p/itm4fd6b8a09861e?pid=COMG43Z5SKXQZGGY&lid=LSTCOMG43Z5SKXQZGGYQQZA0E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_38_903&otracker=search&otracker1=search&fm=organic&iid=46668f8d-e52b-4bca-bb22-f1bb49de4760.COMG43Z5SKXQZGGY.SEARCH&ppt=None&ppn=None&ssid=gyve86ec4g0000001667495013142&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:26.721441+05:30
RCON2UQK,DELL Vostro Core i3 10th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3401 Thin and Light L...,44500,46000,3% off,85,10,4.4,"['Intel Core i3 Processor (10th Gen)', '4 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|256 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home and Student 2019', '1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail']",https://www.flipkart.com/dell-vostro-core-i3-10th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-10-home-3401-thin-light-laptop/p/itmdf9ac55aeee0d?pid=COMFY6GUVNHYP7CJ&lid=LSTCOMFY6GUVNHYP7CJOKT1R1&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_38_904&otracker=search&otracker1=search&fm=organic&iid=46668f8d-e52b-4bca-bb22-f1bb49de4760.COMFY6GUVNHYP7CJ.SEARCH&ppt=None&ppn=None&ssid=gyve86ec4g0000001667495013142&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:26.937554+05:30
WY74CUGX,ASUS Zenbook Flip 14 OLED (2022) Touch Panel Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) UP5...,130000,140990,7% off,0,0,0,"['Intel Core i7 Processor (12th Gen)', '16 GB LPDDR5 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-zenbook-flip-14-oled-2022-touch-panel-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-up5401za-kn701ws-2-1-laptop/p/itm66214f2997f04?pid=COMGGBGRQGQF5F3D&lid=LSTCOMGGBGRQGQF5F3DLW5DPY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_38_905&otracker=search&otracker1=search&fm=organic&iid=46668f8d-e52b-4bca-bb22-f1bb49de4760.COMGGBGRQGQF5F3D.SEARCH&ppt=None&ppn=None&ssid=gyve86ec4g0000001667495013142&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:27.098257+05:30
NXJDEL3G,HP Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX ...,67000,78900,15% off,6,0,4.8,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 10 Operating System', '512 GB SSD', '40.89 cm (16.1 inch) Display', '1 year']",https://www.flipkart.com/hp-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-nvidia-victus-16-e0075ax-gaming-laptop/p/itm7460f08269140?pid=COMGBVZXFTB2PYFE&lid=LSTCOMGBVZXFTB2PYFEIPVD7T&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_38_911&otracker=search&otracker1=search&fm=organic&iid=46668f8d-e52b-4bca-bb22-f1bb49de4760.COMGBVZXFTB2PYFE.SEARCH&ppt=None&ppn=None&ssid=gyve86ec4g0000001667495013142&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:28.324747+05:30
0RTTDHJU,HP Ryzen 5 Quad Core 3500U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14s-dk0501AU Thin and Light La...,58500,63200,7% off,729,73,4.4,"['AMD Ryzen 5 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|256 GB SSD', '35.56 cm (14 inch) Display', 'MS Office Home & Student 2019', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-ryzen-5-quad-core-3500u-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-14s-dk0501au-thin-light-laptop/p/itm5f3e2a0c3b7a7?pid=COMG4WRDP5K4GFY6&lid=LSTCOMG4WRDP5K4GFY6QHCFYC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_914&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMG4WRDP5K4GFY6.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:29.869636+05:30
KHTNT3OV,Lenovo IdeaPad Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 14 IML 05 Thin and Light Laptop,38999,52290,25% off,487,53,4.2,"['Intel Core i3 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '256 GB SSD', '35.56 cm (14 Inch) Display', 'Microsoft Office Home and Student 2019', '2 Years Warranty']",https://www.flipkart.com/lenovo-ideapad-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-14-iml-05-thin-light-laptop/p/itm89999b2b4e72b?pid=COMG3TZGXMYZTWRZ&lid=LSTCOMG3TZGXMYZTWRZFJ2T03&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_916&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMG3TZGXMYZTWRZ.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:30.235546+05:30
H72N0DG7,HP Pavilion Gaming Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,76000,88900,14% off,0,0,0,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-ti-15-ec2048ax-laptop/p/itm26c3661c58019?pid=COMGDJPHCFZHHEXB&lid=LSTCOMGDJPHCFZHHEXBXTBWW6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_918&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMGDJPHCFZHHEXB.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:30.655091+05:30
90D3UCXE,Lenovo Ideapad S145 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) S145-15API Laptop,45999,58857,21% off,1519,227,4.2,"['AMD Ryzen 5 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home and Student 2019', '1 Year Onsite Warranty']",https://www.flipkart.com/lenovo-ideapad-s145-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-s145-15api-laptop/p/itme616918913c55?pid=COMFUGF8E4H46J78&lid=LSTCOMFUGF8E4H46J78RIGO3X&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_919&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMFUGF8E4H46J78.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:30.939046+05:30
OI06V53Q,Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15ITL05 Thin and Li...,57500,82490,30% off,3,0,3.3,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'MS OFFICE 2019', '2 Year Onsite Warranty']",https://www.flipkart.com/lenovo-ideapad-slim-3i-2021-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-15itl05-thin-light-laptop/p/itm157cda886232d?pid=COMG85NJRMG2XMRP&lid=LSTCOMG85NJRMG2XMRPYWUSUG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_921&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMG85NJRMG2XMRP.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:31.821404+05:30
XDO04PFH,HP Pavilion x360 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1013TU 2 in 1 Laptop,91999,102500,10% off,0,0,0,"['Intel Core i7 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', 'Microsoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-pavilion-x360-core-i7-11th-gen-16-gb-512-gb-ssd-windows-11-home-14-dy1013tu-2-1-laptop/p/itmb1cb2ce6183b0?pid=COMGA374UZY5MBW6&lid=LSTCOMGA374UZY5MBW6NHMJFB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_922&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMGA374UZY5MBW6.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:32.487434+05:30
GUTG4GHI,Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14 ALC 05 2 in 1 Lap...,64499,84995,24% off,59,13,4.6,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', 'Microsoft Office Home and Student 2019', '1 Year Onsite Warranty']",https://www.flipkart.com/lenovo-ideapad-flex-5-ryzen-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-14-alc-05-2-1-laptop/p/itm7262ef6cec46b?pid=COMG3TZGFAEPVFGF&lid=LSTCOMG3TZGFAEPVFGFYBCAFG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_923&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMG3TZGFAEPVFGF.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:33.512225+05:30
8FZ62URA,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0190TU 2 in 1 Laptop,55598,63500,12% off,181,19,4.4,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '35.56 cm (14 inch) Touchscreen Display', 'Microsoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14-dy0190tu-2-1-laptop/p/itm2485c56a6d60d?pid=COMGA3743UQM5QZ4&lid=LSTCOMGA3743UQM5QZ473V9AS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_927&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMGA3743UQM5QZ4.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:34.449987+05:30
PF3JSWU9,HP Pavilion Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dv2019TU Thin and Light Laptop,68900,77444,11% off,0,0,0,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/hp-pavilion-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-14-dv2019tu-thin-light-laptop/p/itm3732e66d2253a?pid=COMGEG3ZQ3NVZXAT&lid=LSTCOMGEG3ZQ3NVZXATCPFGYS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_930&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMGEG3ZQ3NVZXAT.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:35.815274+05:30
3PNYNW1R,Lenovo Ryzen 5 Hexa Core 5th Gen - (8 GB/512 GB SSD/Windows 10 Home) 15ALC6 Laptop,48699,65999,26% off,0,0,0,"['AMD Ryzen 5 Hexa Core Processor (5th Gen)', '8 GB DDR4 RAM', 'Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Domestic']",https://www.flipkart.com/lenovo-ryzen-5-hexa-core-5th-gen-8-gb-512-gb-ssd-windows-10-home-15alc6-laptop/p/itm131b1ee4334cc?pid=COMGHQT46P3FZMVV&lid=LSTCOMGHQT46P3FZMVVVVIFDS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_932&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMGHQT46P3FZMVV.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:36.727873+05:30
D5YD2KAW,HP Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050 4GB Gr...,122000,148990,18% off,0,0,0,"['Intel Core i7 Processor (12th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '1 TB SSD', '40.89 cm (16.1 inch) Display', '1 Year Warranty']",https://www.flipkart.com/hp-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-4gb-graphics-16-b1350tx-gaming-laptop/p/itmdf7d30fd9b129?pid=COMGG7HU3ZYYQYBG&lid=LSTCOMGG7HU3ZYYQYBGQMEYCK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_933&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMGG7HU3ZYYQYBG.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:37.455417+05:30
50WZZV36,DELL Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) Inspiron 5320 Thin and Light Laptop,84990,99498,14% off,0,0,0,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR5 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '33.78 cm (13.3 Inch) Display', '1 Year Onsite Hardware Service']",https://www.flipkart.com/dell-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-inspiron-5320-thin-light-laptop/p/itm98ea325ac2499?pid=COMGFPGXDA6KTNXY&lid=LSTCOMGFPGXDA6KTNXYWTYEOC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_934&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMGFPGXDA6KTNXY.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:37.619626+05:30
MDXH3091,ASUS TUF GAMING A17 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,81990,94990,13% off,0,0,0,"['AMD Ryzen 7 Octa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '43.94 cm (17.3 inch) Display', 'Windows 11, 1 Year McAfee', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-tuf-gaming-a17-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-fa706ic-hx036w-laptop/p/itmcfcc51484d48a?pid=COMGJFNMF38AXWXF&lid=LSTCOMGJFNMF38AXWXFWLXVGK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_39_936&otracker=search&otracker1=search&fm=organic&iid=fa4ccffa-b931-462e-9876-c686db748eb9.COMGJFNMF38AXWXF.SEARCH&ppt=None&ppn=None&ssid=kjjlc2kyi80000001667495019332&qH=c06ea84a1e3dc3c6,2022-11-03 22:33:38.416549+05:30
YJBMP2D0,ASUS Vivobook 15 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) X515EP-BQ...,50890,78990,35% off,60,6,4.4,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows 10 Home, Microsoft Office Home & Student 2019, 1 Year Mcafee', '1 Year Onsite Manufacturing Warranty']",https://www.flipkart.com/asus-vivobook-15-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-x515ep-bq512ts-thin-light-laptop/p/itmef3c860554442?pid=COMG798RNM8SMKFD&lid=LSTCOMG798RNM8SMKFDOHSVRM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_5_105&otracker=search&otracker1=search&fm=organic&iid=c283844a-94b5-4001-af6f-1730d029411e.COMG798RNM8SMKFD.SEARCH&ppt=None&ppn=None&ssid=671mwhsj4w0000001664979210715&qH=c06ea84a1e3dc3c6,2022-10-05 19:43:01.235162+05:30
E8NT17AI,ASUS VivoBook 14 Pentium Silver - (4 GB/256 GB SSD/Windows 11 Home) X415KA-EK111WS Thin and Light Lapt...,27890,38990,28% off,204,32,4.2,"['Intel Pentium Silver Processor', '4 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '35.56 cm (14 Inch) Display', '1 Year onsite warranty']",https://www.flipkart.com/asus-vivobook-14-pentium-silver-4-gb-256-gb-ssd-windows-11-home-x415ka-ek111ws-thin-light-laptop/p/itmeed292d4767e4?pid=COMGB6DZNPPJHUVV&lid=LSTCOMGB6DZNPPJHUVVF7U9PR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_7_154&otracker=search&otracker1=search&fm=organic&iid=00f7aa11-983d-4f1f-bc0c-0416addc7ab2.COMGB6DZNPPJHUVV.SEARCH&ppt=None&ppn=None&ssid=mrfvbwpxy80000001664979230628&qH=c06ea84a1e3dc3c6,2022-10-05 19:43:21.461044+05:30
SV3PZ5D0,ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin ...,45890,62990,27% off,439,63,4.4,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/asus-vivobook-k15-oled-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-k513ea-l312ws-thin-light-laptop/p/itm43432ba02fc87?pid=COMG87FFHXJHKNE8&lid=LSTCOMG87FFHXJHKNE823JHOH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_175&otracker=search&otracker1=search&fm=organic&iid=c4d4cced-7fc3-4e66-8fb2-e32cbb52c10b.COMG87FFHXJHKNE8.SEARCH&ppt=None&ppn=None&ssid=d4sjxu5ctc0000001664979242349&qH=c06ea84a1e3dc3c6,2022-10-05 19:43:32.101939+05:30
OF798L5K,Lenovo Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) TB15 Thin and Light Laptop,59890,105300,43% off,0,0,0,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",https://www.flipkart.com/lenovo-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-tb15-thin-light-laptop/p/itmc9dc365b17289?pid=COMGHEGHCGWHHUVT&lid=LSTCOMGHEGHCGWHHUVT3VUZYK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_216&otracker=search&otracker1=search&fm=organic&iid=be469991-1a58-4f71-8914-636efaa94c60.COMGHEGHCGWHHUVT.SEARCH&ppt=None&ppn=None&ssid=19c1r3nizk0000001664979252524&qH=c06ea84a1e3dc3c6,2022-10-05 19:43:48.690771+05:30
4S5P14NN,"DELL Vostro Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510, X9K0T Thin and ...",41690,54781,23% off,763,91,4.2,"['Intel Core i3 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home & Student 2021', '1 Year Onsite Warranty']",https://www.flipkart.com/dell-vostro-core-i3-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-3510-x9k0t-thin-light-laptop/p/itmdb0953094ba84?pid=COMGBP5FEFEWGNZZ&lid=LSTCOMGBP5FEFEWGNZZAMVCPR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_236&otracker=search&otracker1=search&fm=organic&iid=c87b1c82-cff4-4fad-9650-e2f2ab852d6d.COMGBP5FEFEWGNZZ.SEARCH&ppt=None&ppn=None&ssid=uswrdjyir40000001664979262566&qH=c06ea84a1e3dc3c6,2022-10-05 19:43:57.149309+05:30
63FMJKO2,MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/165 Hz) C...,139890,179990,22% off,0,0,0,"['Intel Core i7 Processor (12th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '39.62 cm (15.6 Inch) Display', '2 Year On-Site & Carry-In Warranty']",https://www.flipkart.com/msi-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-165-hz-crosshair-15-b12ugz-1012in-gaming-laptop/p/itm6bcaf731b1221?pid=COMGGZ23WXYZFMTC&lid=LSTCOMGGZ23WXYZFMTCJRKLIO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_12_276&otracker=search&otracker1=search&fm=organic&iid=b45f4e46-0afb-42b4-9016-52738c4a3b2f.COMGGZ23WXYZFMTC.SEARCH&ppt=None&ppn=None&ssid=jjbz3y8jkw0000001664979282770&qH=c06ea84a1e3dc3c6,2022-10-05 19:44:14.243857+05:30
